course_id,course_title,course_url,course_instructor,course_rating,course_duration,course_details,course_level,course_no_of_reviews,course_no_of_enrolled
ud_4836248,"Build A TodoList Fast with Laravel, PHP and Svelte",https://www.udemy.com/course/build-a-todolist-fast-with-laravel-php-and-svelte/,CodeBrains.IO Tech Training,3.0621514,1.0,,1,3,1006
ud_5251388,Learn Blockchain Development with Node.js and Solidity,https://www.udemy.com/course/create-your-own-blockchain-cryptocurrency-on-nodejs/,Rushabh Modi,4.334283,12.5,,1,3,13
ud_5397048,JavaScript: Beginners Guide [2023],https://www.udemy.com/course/javascript-beginner-guide/,Fadi Nouh,4.156475,5.5,,0,3,10
ud_1706144,Exploring ASP.NET Core: Fundamentals,https://www.udemy.com/course/exploring-aspnet-core-fundamentals/,Stone River eLearning,3.1103325,4.0,,0,3,37
ud_5296938,ChatGPT Complete Masterclass in 2 Hours,https://www.udemy.com/course/chatgpt-masterclass-in-simple-english-with-api-explanations/,Sampurna Atmaramani,5.0,2.5,,0,3,10
ud_5640102,Building a Vue and Laravel Parking App,https://www.udemy.com/course/building-a-vue-and-laravel-parking-app/,belasri imad,5.0,5.0,,2,3,1208
ud_4879172,Build an ecommerce NEAR dapp with AssemblyScript and ReactJS,https://www.udemy.com/course/build-an-ecommerce-near-dapp-with-assemblyscript-and-reactjs/,Mammoth Interactive,4.2782235,13.0,,1,3,3015
ud_3495384,[2024] Svelte.js 4.2.11 The Complete Practice Tests SvelteJS,https://www.udemy.com/course/sveltejs-the-complete-practice-tests/,Thierry Lechat,5.0,1.6166666666666667,,0,3,38
ud_3651652,Build a WordPress plugin instead of using theme's functions,https://www.udemy.com/course/build-a-custom-wordpress-plugin/,Saujan Man Pradhan,4.846092,1.0,,2,3,26
ud_5394322,React.js 101 Bootcamp:  Your Syntax To Success,https://www.udemy.com/course/reactjs-101-bootcamp-your-syntax-to-success-by-jerome-morales/,Jerome Morales,5.0,15.5,,1,3,30
ud_5271420,WordPress: Migration Mastery,https://www.udemy.com/course/wordpress-migration-mastery/,Andrew Eaton,5.0,4.5,,0,3,92
ud_1048972,How to Build Web Applications with AngularJs framework,https://www.udemy.com/course/angularjs-practical-session-to-be-an-angular-jedi/,eugene maksymenko,3.1437058,4.0,,0,3,15
ud_4342732,PHP PDO & MySQL: Secure Registration & Login System with MFA,https://www.udemy.com/course/secure-registration-login-system-mfa/,Armstrong Nana TAGU,3.5561059,16.0,,0,3,18
ud_4837810,Firebase for PHP (Laravel),https://www.udemy.com/course/firebase-for-php/,Ahmet Sabry Mahfouz,3.397659,1.0,,0,3,1032
ud_5078942,Build A TodoList with AdonisJS and SolidJs,https://www.udemy.com/course/build-a-todolist-with-adonisjs-and-solidjs/,CodeBrains.IO Tech Training,5.0,1.0,,2,3,1002
ud_5785822,Become Fullstack Developer with NextJS SpringBoot Tailwind,https://www.udemy.com/course/become-fullstack-developer-with-nextjs-springboot-tailwind/,Ranjan Pandey,4.92296,7.0,,0,3,2017
ud_1084730,How to Build a Social Authentication Application with Golang,https://www.udemy.com/course/golang-social-authentication-integration-tests-mysql/,eugene maksymenko,2.1869886,0.6666666666666666,,0,3,32
ud_1868696,Java 8 New features,https://www.udemy.com/course/java8-new-features/,Rahul Rampurkar,3.939496,2.0,,1,3,512
ud_5781362,HTML5 and CSS3: learn how to design and build websites,https://www.udemy.com/course/html-and-css-design-and-build-websites/,Omolu Osivue Christopher,5.0,4.0,,1,3,319
ud_5078930,"Build A TodoList with Elixir, Phoenix and SolidJs",https://www.udemy.com/course/build-a-todolist-with-elixir-phoenix-and-solidjs/,CodeBrains.IO Tech Training,5.0,1.5,,2,3,1014
ud_5258268,Create a Three.js Portfolio with React Three Fiber,https://www.udemy.com/course/react-three-portfolio/,Web 3D,4.5340476,3.0,,2,3,47
ud_2099994,Full Stack Web Development with Spring 5,https://www.udemy.com/course/full-stack-web-development-with-spring-5/,Packt Publishing,4.030573,16.5,,2,3,82
ud_2416120,Crud Operation In Codeigniter 4 With Bootstrap 4,https://www.udemy.com/course/crud-operation-in-codeigniter-4-with-bootstrap-4/,Shehzad Arain,4.844886,1.5,,1,3,17
ud_5407820,Build Professional Amazon Affiliate Website With WordPress,https://www.udemy.com/course/build-professional-amazon-affiliate-website-with-wordpress/,Kunal Helper,5.0,3.0,,0,3,12
ud_3957304,Mastering Docker: Publishing and Deploying Web Applications,https://www.udemy.com/course/webdocker/,Agus Kurniawan,3.1166131,3.0,,1,3,58
ud_3278234,Recover Lost WordPress Password & add a secret backdoor!,https://www.udemy.com/course/recover-lost-wordpress-password-add-a-secret-backdoor/,Saujan Man Pradhan,4.664872,1.0,,0,3,10
ud_4354886,Build a server-side RESTful API with Coldbox (Merapi),https://www.udemy.com/course/build-a-server-side-restful-api-with-coldbox-merapi/,Philippe SAMBOR,5.0,3.0,,0,3,30
ud_4249230,"Create An Image Gallery From Scratch Using HTML, CSS & JS",https://www.udemy.com/course/create-an-image-gallery-from-scratch-using-html-css-js/,Godson Thomas,5.0,1.5,,2,3,39
ud_4975988,Build Your Own File Sharing Site Like Google Drive For Free,https://www.udemy.com/course/build-your-own-file-sharing-site-like-google-drive-for-free/,Sourav Kumar,5.0,0.5166666666666667,,1,3,13
ud_5050854,Mapbox Proficiency for Developers,https://www.udemy.com/course/mapbox-proficiency-for-developers/,T S,4.2641244,5.0,,0,3,43
ud_5078940,"Build A TodoList with Swift, Vapor and SolidJs",https://www.udemy.com/course/build-a-todolist-with-swift-vapor-and-solidjs/,CodeBrains.IO Tech Training,4.8414,1.0,,2,3,1005
ud_5104058,Complete HTML CSS for Beginners (2023) | Build 3  Projects,https://www.udemy.com/course/complete-html-css-for-beginners-2023-build-3-projects/,Abdul Wahab,4.6112494,11.0,,2,3,11
ud_4934406,Build Real Estate Website with WordPress - Simple & Free,https://www.udemy.com/course/build-real-estate-website-with-wordpress-simple-free/,Being Commerce,5.0,2.5,,0,3,13
ud_3890706,Build and Design a Business WEBSITE (Beginner to Advanced),https://www.udemy.com/course/build-and-design-a-business-website/,"Scott D. Clary, MBA",4.3615494,6.5,,1,3,20
ud_4517722,Complete NextAuth Course,https://www.udemy.com/course/complete-nextauth-course/,Kim Chen,4.45162,1.0,,0,3,52
ud_4724106,"Learn Web Design, Python and MySQL: Bootcamp",https://www.udemy.com/course/complete-css-python-and-mysql-crash-course-from-scratch/,Metla Sudha Sekhar,5.0,23.5,,0,3,35
ud_2281418,Create a Responsive Website Using HTML CSS and JavaScript,https://www.udemy.com/course/create-a-responsive-website-using-html-css-and-javascript/,Software Engineer,4.1483717,3.0,,0,3,14
ud_5717104,Create a Hotel Booking App with CSS,https://www.udemy.com/course/creative-css-projects-hotel-booking-app/,Abdelfattah Ragab,4.196594,1.0,,0,3,3
ud_5380846,Django Interview IQ: Mastering Knowledge 300 Questions,https://www.udemy.com/course/django-interview-questions-knowledge-quiz/,Very Academy,4.7637825,5.066666666666666,,0,3,71
ud_5433356,Build A Complete Authentication Authorization Web App [2024],https://www.udemy.com/course/authentication-authorization-security-the-complete-guide/,"Raja Tamil | 35,000+ Students",5.0,4.0,,1,3,2116
ud_5653546,Flexbox Fundamentals: Building Strong Foundations,https://www.udemy.com/course/flexbox-fundamentals-building-strong-foundations/,Robson Muniz,5.0,0.5166666666666667,,0,3,8
ud_5717104,Create a Hotel Booking App with CSS,https://www.udemy.com/course/creative-css-projects-hotel-booking-app/,Abdelfattah Ragab,4.196594,1.0,,0,3,3
ud_1283258,Working with HTML5 - For Web Developers and Designers,https://www.udemy.com/course/exploring-html5/,SkillBakery Studio,3.003379,3.0,,0,3,17
ud_5056070,Create your own AI Service with ChatGPT and Python in 2024,https://www.udemy.com/course/create-an-ai-service-with-openai-and-python/,Davies Nzan,4.8862076,1.0,,0,3,326
ud_5192858,[NEW: 2023] - Spring Boot 3 Tutorial For Beginners,https://www.udemy.com/course/spring-boot-3-tutorial-for-beginners/,BOUALI Ali,4.7895126,2.5,,1,3,9
ud_5509920,"The Starter HTML/CSS Toolkit: Design, Make, & Host A Website",https://www.udemy.com/course/the-starter-htmlcss-toolkit/,Neshanth Anand,5.0,4.5,,1,3,7
ud_5702592,Mastering Razor Pages,https://www.udemy.com/course/mastering-razor-pages/,Adeleke Samuel,4.8063316,9.0,,1,3,8
ud_4865642,Python: Django Web Development Full Course,https://www.udemy.com/course/python-django-web-development-full-course/,Fanuel Mapuwei,5.0,7.5,,1,3,16
ud_5512128,"REST API using GoLang, PostgreSQL, Keycloak, Docker",https://www.udemy.com/course/rest-api-golang-keycloak-postgres-docker/,Code Dexterity,4.3053513,2.5,,1,3,28
ud_5805832,"AI SaaS App: AstroJS + Firebase, Stripe, TailwindCSS, Python",https://www.udemy.com/course/ai-saas-app/,Filip Cermak,5.0,2.0,,2,3,1106
ud_610202,Wordpress Development : Create a Custom Wordpress Website,https://www.udemy.com/course/create-local-server-and-install-wordpress/,Somenath Sen,4.1265635,1.5,,0,3,888
ud_4889154,Tailwind Css With Real World Projects,https://www.udemy.com/course/mastering-tailwind-css-with-real-world-projects/,Coding Bootcamp,3.8797884,10.5,,0,3,1283
ud_5645334,Advanced Angular Directives Course,https://www.udemy.com/course/advanced-angular-directives-course/,Beka Maisuradze,5.0,3.5,,2,3,31
ud_5642754,Salesforce sharing and visibility Architect Practice Tests,https://www.udemy.com/course/salesforce-sharing-and-visibility-architect-practice-tests-s/,Sri S Kiran,3.352459,3.0,,2,3,12
ud_5735750,React - Build a Complete E-Commerce Application Step by Step,https://www.udemy.com/course/build-complete-react-application/,Coding Courses,4.866113,9.0,,1,3,41
ud_4443818,Power Platform - Create a custom connector for your Web API,https://www.udemy.com/course/power-platform-create-a-custom-connector-for-your-web-api/,Saulo Soares Oliveira,4.4296823,0.5833333333333334,,2,3,26
ud_4667082,Learn how to create a free in Nigeria on blogspot,https://www.udemy.com/course/google-blogger-from-scratch-start-a-customized-free-website/,Apostle/Prophet Tapishi Levis Tangunung,3.4398336,1.5,,0,3,12
ud_2998928,Essential Angular Programming by Practical Project Samples,https://www.udemy.com/course/angularprog/,Agus Kurniawan,4.2079654,7.0,,0,3,36
ud_5132080,GCP Cloud Digital Leader - Premium practice test - 2024,https://www.udemy.com/course/gcp-cloud-digital-leader-premium-practice-test-2023/,Maksym Babenko,5.0,3.3333333333333335,,1,3,2009
ud_5444744,HTML5 Crashcourse 2024 - Introduction into Webdevelopment,https://www.udemy.com/course/coding2go-html5-crashcourse/,Fabian & Pavel Coding2GO,4.543237,2.0,,1,3,6
ud_5582514,Ultimate Fullstack Template Course,https://www.udemy.com/course/ultimate-fullstack-template-course/,Ewomazino Akpareva,4.475307,7.5,,2,3,18
ud_5066918,"Build A TodoList with Laravel, PHP and Electron Vue",https://www.udemy.com/course/build-a-todolist-with-laravel-php-and-electron-vue/,CodeBrains.IO Tech Training,4.2534943,1.5,,2,3,1003
ud_5691708,Menguasai Go dari Dasar dengan Panduan ChatGPT,https://www.udemy.com/course/menguasai-go-dari-dasar-dengan-panduan-chatgpt/,Remote Worker Indonesia,5.0,10.0,,1,3,244
ud_423248,Deploying AngularJS,https://www.udemy.com/course/deploying-angularjs/,Packt Publishing,4.414634,1.5,,0,2,89
ud_2277703,How to Build Golang TCP Server Application with Kafka Stream,https://www.udemy.com/course/how-to-create-go-tcp-server-and-kafka-golang/,eugene maksymenko,2.6557379,0.6833333333333333,,0,2,39
ud_5027608,Handling Long-Running Tasks in .NET Core,https://www.udemy.com/course/handling-long-running-tasks-in-net-core/,Adel Mahmoud,5.0,1.0,,2,2,33
ud_5248672,Build a Real Estate Website with Drupal: A Beginner's Course,https://www.udemy.com/course/build-a-real-estate-website-with-drupal-a-beginners-course/,Haider Ali,4.0190115,2.0,,2,2,10
ud_5518818,The React Hooks Course,https://www.udemy.com/course/the-react-hooks-course/,Kwadwo Brobbey,5.0,4.5,,0,2,14
ud_5565062,ASP.NET CORE With JavaScript and JQuery,https://www.udemy.com/course/aspnet-core-with-javascript-and-jquery/,Tarun Kumar Saini,4.766272,4.0,,1,2,20
ud_3892188,How To Build and Design a Website for Beginners,https://www.udemy.com/course/how-to-build-and-design-a-website-for-beginners/,Sherley Delma,3.1032863,1.5,,1,2,11
ud_5722990,Full Stack ReactJS with Spring Boot,https://www.udemy.com/course/full-stack-reactjs-with-spring-boot/,Get Arrays,2.7252398,3.0,,0,2,13
ud_5762128,AI-Powered Web Development 2024,https://www.udemy.com/course/ai-powered-wordpress-mastery-create-stunning-websites/,Tommi Metsäpuro,5.0,2.5,,1,2,5
ud_5662263,Build a SaaS AI Platform: Web + Admin Dashboard + iOS App,https://www.udemy.com/course/build-a-saas-ai-platform-web-admin-dashboard-ios-app/,The Zero2Launch Team,3.5130436,4.0,,1,2,43
ud_5574530,CodeIgniter 4 for 2024: Build Real Estate Management System,https://www.udemy.com/course/codeigniter-4-for-2023-build-real-estate-management-system/,Web Coding,4.1666665,8.5,,0,2,2019
ud_5386136,ReactJs tutorial (2024 EDITION),https://www.udemy.com/course/reactjs-tutorial-2023-edition/,Best Tutorials,5.0,4.0,,0,2,11
ud_3390456,Advanced Theoretical JavaScript:  Learn Advanced JS Concepts,https://www.udemy.com/course/advanced-theoretical-javascript/,Mehul Mohan,4.3200836,2.0,,2,2,36
ud_5732438,The Complete CSS Portfolio App Course,https://www.udemy.com/course/creative-css-projects-portfolio-app/,Abdelfattah Ragab,5.0,1.5,,0,2,2
ud_5567512,Chart js 4 Creating Perfect Charts [ Tips and tricks ],https://www.udemy.com/course/chart-js-creating-perfect-dynamic-interactive-graph-tips-tricks/,Alexandr Tyurin,4.96798,3.5,,0,2,19
ud_4358768,React Firebase Authentication and CRUD Operations,https://www.udemy.com/course/authentication-using-react-and-firebase/,Nishant Kumar,5.0,2.0,,0,2,6
ud_4854966,Build A TodoList with Ruby on Rails and Ionic React,https://www.udemy.com/course/build-a-todolist-with-ruby-on-rails-and-ionic-react/,CodeBrains.IO Tech Training,5.0,1.0,,1,2,8
ud_5078926,Build A TodoList with Ruby on Rails and SolidJs,https://www.udemy.com/course/build-a-todolist-with-ruby-on-rails-and-solidjs/,CodeBrains.IO Tech Training,5.0,1.0,,2,2,1003
ud_5602356,ChatGPT Clone using React.js,https://www.udemy.com/course/chatgpt-clone-using-reactjs/,Eduonix Learning Solutions,4.568421,2.0,,2,2,15
ud_5674674,350+ CSS Practice Tests & Interview Questions [Jan. 2024],https://www.udemy.com/course/css-practice-tests-interview-questions-nov-2023/,The Coding Experts,5.0,6.25,,0,2,5035
ud_2310524,Mastering PHP with OOP & CodeIgniter 4: From Basics to Advan,https://www.udemy.com/course/object-oriented-in-php-with-database-and-framework-codeigniter/,Shehzad Arain,3.9477913,15.0,,0,2,12
ud_5611768,Complete ASP.NET Core and  Development Exam[2023],https://www.udemy.com/course/complete-aspnet-core-and-development-exam2023/,Code Learn Academy,3.222222,1.6666666666666667,,1,2,4
ud_5235680,Angular 17 Front End Development Beginner to Master 2024,https://www.udemy.com/course/angular-front-end-beginner-to-master/,Dominic Tripodi,5.0,34.0,,0,2,23
ud_5817330,Mastering Bing Chat & AI: Unlock Your Digital Potential,https://www.udemy.com/course/mastering-bing-chat-ai-unlock-your-digital-potential/,Skool of AI,4.0,4.0,,0,2,2001
ud_4813782,Building a News Blog Web App with Next.js and Express,https://www.udemy.com/course/building-a-news-blog-web-app-with-nextjs-and-express/,Renan Martins,4.308316,32.0,,0,2,37
ud_5235680,Angular 17 Front End Development Beginner to Master 2024,https://www.udemy.com/course/angular-front-end-beginner-to-master/,Dominic Tripodi,5.0,34.0,,0,2,23
ud_5353448,Docker Essentials: A Beginner's Guide to Containerization,https://www.udemy.com/course/docker-essentials-a-beginners-guide-to-containerization/,Programming Knowledge,5.0,2.0,,1,2,183
ud_5350646,GraphQL: The Complete Guide With MERN Stack (2023),https://www.udemy.com/course/merng-stack/,Indian Coders,2.658228,11.5,,0,2,20
ud_5611768,Complete ASP.NET Core and  Development Exam[2023],https://www.udemy.com/course/complete-aspnet-core-and-development-exam2023/,Code Learn Academy,3.222222,1.6666666666666667,,1,2,4
ud_5628099,Full-Stack Brilliance  MIHAB : MEAN Stack+ Ionic App,https://www.udemy.com/course/from-zero-to-full-stack-create-powerful-app-mean-and-ionic/,Taki Jemai,5.0,13.5,,0,2,2
ud_5393238,REST API in Kotlin & Ktor,https://www.udemy.com/course/rest-api-in-kotlin-ktor/,Code Dexterity,3.6575341,1.5,,2,2,482
ud_5419324,"Build a Shop API: Advanced Node.js, TypeScript, and Stripe",https://www.udemy.com/course/build-a-shop-api-advanced-nodejs-typescript-and-stripe/,Aymen kani,4.2436824,7.5,,2,2,31
ud_5816906,Complete jQuery Course: Learn From Beginner To Advanced,https://www.udemy.com/course/complete-jquery-course-learn-from-beginner-to-advanced/,Maria EduCare,4.0454535,4.0,,0,2,2999
ud_5746362,Laravel Breeze with User Role Areas,https://www.udemy.com/course/laravel-breeze-with-user-role-areas/,Tapan Sharma,4.261658,1.5,,2,2,3
ud_5739764,Building a Professional Portfolio App with Angular,https://www.udemy.com/course/creative-angular-projects-portfolio-app/,Abdelfattah Ragab,5.0,1.5,,0,2,9
ud_5817330,Mastering Bing Chat & AI: Unlock Your Digital Potential,https://www.udemy.com/course/mastering-bing-chat-ai-unlock-your-digital-potential/,Skool of AI,4.0,4.0,,0,2,2001
ud_2863212,How to create a portfolio webapp from scratch using nodejs,https://www.udemy.com/course/how-to-create-a-portfolio-webapp-from-scratch-using-nodejs/,Ismail Taibi,1.8496242,12.0,,0,2,10
ud_3226993,Design Joomla website in a day,https://www.udemy.com/course/design-joomla-website-in-a-day/,Arul Prakash Chelliah,3.5931036,0.5833333333333334,,0,2,6
ud_4731662,JavaScript Programming Inside Out : The Complete Reference,https://www.udemy.com/course/javascript-programming-inside-out-the-complete-reference/,Prof . Mathew K K Kanhirathinkal Kurian,4.5714283,50.0,,2,2,21
ud_3498610,Spring Framework and Hibernate with ASP.NET MVC Course,https://www.udemy.com/course/spring-framework-and-hibernate-with-aspnet-mvc-bonus-course/,Oak Academy,4.4923077,28.0,,1,2,39
ud_4351320,"Build A TodoList with NestJS, MongoDB and Angular",https://www.udemy.com/course/build-a-todolist-with-nestjs-mongodb-and-angular/,CodeBrains.IO Tech Training,2.621212,1.5,,2,2,1011
ud_4756270,Modern REST API web app with Angular 17 and Laravel 10,https://www.udemy.com/course/laravel-and-angular-rest-apis-create-a-modern-crud-web-app/,Nevyan Neykov,4.6410255,1.5,,1,2,10
ud_4764458,The Ultimate Authentication Course with C# and VueJS,https://www.udemy.com/course/vue-csharp-auth/,Antonio Papa,4.3199053,2.5,,0,2,14
ud_4849768,Real-time NFT Auction with Solidity - Blockchain Dapp,https://www.udemy.com/course/real-time-nft-auction-with-solidity-blockchain-dapp/,Alexander MhDang,4.357616,8.0,,2,2,26
ud_4813858,How to develop an ecommerce website in Webflow,https://www.udemy.com/course/how-to-develop-an-ecommerce-website-in-webflow/,Thilak Sundaram,3.2482877,1.0,,1,2,11
ud_5297154,Become a ReactJS and Typescript Superhero + Project Zeus,https://www.udemy.com/course/become-a-reactjs-and-typescript-superhero-project-zeus/,Desmond Oben .A,3.0,20.0,,0,2,29
ud_4965574,Mastering PHP: A Comprehensive Guide to Back-end Development,https://www.udemy.com/course/complete-back-end-php-crouse-from-scractach-with-projects/,Shehzad Arain,4.2256474,21.5,,0,2,5
ud_5624670,Build Geospatial Web App with Google Earth Engine API,https://www.udemy.com/course/build-real-world-web-apps-with-earth-engine-api/,Dr. Alemayehu Midekisa,4.347594,2.0,,0,2,395
ud_5792502,Next.js 14 Expense Tracker and Money Manager App,https://www.udemy.com/course/nextjs-14-expense-tracker-and-money-manager-app/,K.Sathyaprakash Reddy,4.5,6.0,,1,2,63
ud_2486480,Php Secure Login and Registration System + Email Activation,https://www.udemy.com/course/login-and-registration-system-email-activation/,Software Engineer,3.8653846,4.5,,2,2,11
ud_2995928,Angular with PHP - build a SPA application,https://www.udemy.com/course/angular-with-php-build-secure-spa-application/,Nevyan Neykov,3.2518797,2.0,,0,2,68
ud_4342196,"Build A TodoList with Phoenix, Elixir and Angular",https://www.udemy.com/course/build-a-todolist-with-phoenix-elixir-and-angular/,CodeBrains.IO Tech Training,4.3809524,2.0,,1,2,3294
ud_3763690,Create a Custom Service Worker without Ejecting from CRA,https://www.udemy.com/course/create-custom-service-worker-without-ejecting-from-cra/,Brenton Marquez,4.2083335,0.7166666666666667,,2,2,22
ud_5028086,"Build with Svelte, Deploy with Netlify. Awesome together!",https://www.udemy.com/course/svelte-serverless/,Patrick Kavanagh,4.921053,9.0,,0,2,31
ud_5007876,COMPLETE BOOTSTRAP 5.2.1,https://www.udemy.com/course/complete-bootstrap-521/,Mafimisebi Toritseju Adeyemi,5.0,15.0,,0,2,6
ud_4849772,How to Make a Digital Download Website with WordPress,https://www.udemy.com/course/how-to-make-a-digital-download-website-with-wordpress-for-beginners/,Suadiku Abubakari,5.0,4.0,,0,2,19
ud_5741828,Become a Web Developer without coding: Wix Mastery,https://www.udemy.com/course/become-a-web-developer-without-coding-wix-mastery/,Dr. Jignesh Makwana,5.0,8.0,,1,2,100
ud_5693224,Complete react Js Course with redux + Bonus Project,https://www.udemy.com/course/complete-react-js-course-with-redux-bonus-project/,AB Technology9,5.0,10.0,,0,2,3
ud_1418390,Building a Complete Web Application with Ruby on Rails,https://www.udemy.com/course/master-rubyonrails-development/,"Artech Learning, LLC.",3.0665398,6.0,,0,2,38
ud_2137976,Python Programming Challenges,https://www.udemy.com/course/pythonprogramming-101/,Gerard Grundy,4.336283,8.0,,1,2,18
ud_5210700,"HTML and CSS for beginners, Build a beautiful agency website",https://www.udemy.com/course/learn-to-code-real-world-websites-with-html-css/,Ela Eli,4.4285717,4.0,,1,2,499
ud_5155280,Java Spring Boot Microservices on Kubernetes on AWS Cloud,https://www.udemy.com/course/java-spring-boot-microservices-on-kubernetes-in-the-cloud/,Klas Bandholtz,3.9081633,20.5,,0,2,52
ud_5543684,Full Stack Twitter Clone,https://www.udemy.com/course/full-stack-twitter-clone/,Piyush Garg,5.0,8.5,,2,2,5
ud_5559670,Docker Interview Mastery with Kubernetes + Swarm: 2023,https://www.udemy.com/course/docker-interview-mastery-with-kubernetes-swarm-2023/,DataVeta Academy,4.5,5.966666666666667,,1,2,6
ud_3809070,Build an Online Paint Website,https://www.udemy.com/course/build-an-online-paint-website/,Mammoth Interactive,4.752907,11.5,,0,2,30
ud_4751950,JavaScript Deep Dives,https://www.udemy.com/course/javascript-deep-dives/,Frank Krickhahn,3.5223882,11.0,,2,2,19
ud_5699308,"Next.js Authentication: NextAuth, TypeScript, MailTrap",https://www.udemy.com/course/nextjs-14-authentication-nextauth-mongodb-typescript/,Jayant Patankar,5.0,3.0,,2,2,10
ud_5744774,Reactfolio: Boost your online presence with React,https://www.udemy.com/course/reactfolio-building-an-impressive-portfolio-app-with-react/,Abdelfattah Ragab,5.0,1.5,,0,2,4
ud_5577516,"Build Lexica Art Clone Using HTML,CSS,JS +PHP",https://www.udemy.com/course/build-lexica-art-clone-using-htmlcssjs-php/,Christopher Glikpo,5.0,2.5,,0,2,8
ud_5653002,Creating Your Own Web Service Without Coding using ChatGPT,https://www.udemy.com/course/creating-your-own-web-service-without-coding-using-chatgpt/,Gunny Lee,5.0,3.0,,1,2,114
ud_1124424,"WebDev: Cool Parts with HTML5, JavaScript ES6 & CryptoJS",https://www.udemy.com/course/webdev-cool-parts/,Ireneusz Erik Owsiak,3.603015,9.0,,0,2,91
ud_3443272,Host multiple WordPress on one Amazon Lightsail Ubuntu,https://www.udemy.com/course/host-multiple-wordpress-sites-on-one-amazon-lightsail-ubuntu-instance/,Liviu Oprisan,4.9999995,1.0,,1,2,14
ud_4415224,Laravel Scout and Cashier with projects in Laravel 8,https://www.udemy.com/course/laravel-scout-and-cashier-with-projects-in-laravel-8/,Ahmad Robin Sedeqi,3.9500003,1.5,,2,2,6
ud_3705604,Complete Web Design Development Course from Scratch (2024),https://www.udemy.com/course/complete-web-design-development-bootcamp-14-in-1-course/,Fatah Gabrial,3.7272727,53.5,,0,2,66
ud_4681204,Getting Started with Docker For Developers,https://www.udemy.com/course/docker-foundations/,Manny H.,4.357143,1.5,,0,2,655
ud_4964480,Build a fullstack confesster dapp,https://www.udemy.com/course/build-a-fullstack-confesster-dapp/,Didem Küçükkaraaslan,4.25641,4.5,,1,2,37
ud_5633250,Learn React Js in 90 minutes,https://www.udemy.com/course/learn-react-js-in-90-minutes/,AB Technology9,4.4042554,1.5,,1,2,428
ud_5602152,Solidity and Ethereum Test Exam 2024,https://www.udemy.com/course/solidity-and-ethereum-test-exam-2023/,Rehan Aslam,5.0,2.0,,1,2,9
ud_5764396,"React, Typescript, Redux Toolkit etc: Create A Youtube Clone",https://www.udemy.com/course/create-a-youtube-clone/,Ebuka Beluolisa,5.0,7.0,,1,2,23
ud_508852,Learn to code 20 HTML 5 web apps from scratch and make money,https://www.udemy.com/course/learn-to-code-20-html-5-web-apps-from-scratch-and-make-money/,John Bura,4.0,12.5,,0,2,172
ud_5346374,Complete PHP & MySQLi CRUD Application Using Ajax,https://www.udemy.com/course/php-mysqli-crud-application-using-ajax/,Skillshike Tutorials,4.423077,3.5,,0,2,13
ud_5330998,Introduction to Drupal CMS,https://www.udemy.com/course/introduction-to-drupal-cms/,Russell Jones,3.55,2.0,,1,2,2
ud_5596902,Angular Developer Interview Questions Practice Test [2024],https://www.udemy.com/course/angular-developer-interview-questions/,Exams Practice Tests Academy,5.0,7.1,,0,2,121
ud_5227142,Learn HTML and CSS basics,https://www.udemy.com/course/coding-tutorials-hotspot-basic-frontend-course/,Josh McKee,5.0,0.5333333333333333,,1,2,2
ud_4181046,Asp.Net Core & MERN MEAN stack: Build online course and shop,https://www.udemy.com/course/aspnet-core-mern-mean-stack-build-online-course-and-shop/,Hùng Nguyễn Thế,5.0,39.5,,0,2,60
ud_2551135,Mastering AWS Lightsail: An In-Depth Guide to Cloud Hosting,https://www.udemy.com/course/learn-how-to-use-aws-lightsail-hosting-for-your-application/,Shehzad Arain,4.4788275,1.0,,0,2,14
ud_4057706,WordPress Guttenberg editor in web design mastery course,https://www.udemy.com/course/wordpress-gutenberg-editor-2021/,Apostle/Prophet Tapishi Levis Tangunung,3.0,0.7,,0,2,3
ud_4498236,Learn Python MySql Opencv from scratch &develop crypto alert,https://www.udemy.com/course/mastering-selenium-scrape-entire-crypto-market-in-real-time/,G_ M_School,5.0,7.0,,0,2,24
ud_5411408,SQL 101: Beginner Guide to Structured Query Language in 2024,https://www.udemy.com/course/the-beginners-guide-to-sql/,Anass Cherkaoui,3.8095236,2.5,,0,2,6
ud_5617162,Complete Vue & Vuex & JavaScript Mastery with Real Projects,https://www.udemy.com/course/complete-vue-vuex-javascript-mastery-with-real-projects/,Oak Academy,5.0,25.5,,0,2,74
ud_5730864,Become a Web Guru with your Smartphone - SmartphoneWebdesign,https://www.udemy.com/course/become-a-web-guru-with-your-smartphone-smartphonewebdesign/,Modupe Salmat,3.9347825,3.0,,0,2,1002
ud_5049476,Learn Django by building a Google Drive and Instagram Clone,https://www.udemy.com/course/learn-django-by-building-a-google-drive-clone/,Harshvardhan Anand,3.9256196,9.5,,1,2,25
ud_5692034,Oracle APEX Mastery: Advanced Techniques Unleashed,https://www.udemy.com/course/oracle-apex-next-level/,Riaz Ahmed,2.9583333,1.0,,2,2,5
ud_5705778,"Become a pro at the LAMP-stack, learn the LAMP-stack with AI",https://www.udemy.com/course/become-a-pro-at-the-lamp-stack/,Marcus Gybäck,5.0,5.0,,1,2,24
ud_5788080,Django channels - create your own web chat application,https://www.udemy.com/course/django-channels-create-your-own-web-chat-application/,Mohammed Almalki,5.0,7.0,,1,2,39
